1458305420	eduroam	100  48.668817  6.154758
1458305420	eduroam	44  48.668817  6.154758
1458305420	eduroam	92  48.668817  6.154758
1458305420	eduroam	44  48.668817  6.154758
1458305420	eduroam	44  48.668817  6.154758
1458305420	eduroam	74  48.668817  6.154758
1458305420	eduroam	96  48.668817  6.154758
1458305420	eduroam	42  48.668817  6.154758
1458305420	eduroam	44  48.668817  6.154758
1458305420	eduroam	43  48.668817  6.154758
1458305420	eduroam	88  48.668817  6.154758
1458305420	eduroam	23  48.668817  6.154758
1458305420	eduroam	47  48.668817  6.154758
1458305422	eduroam	7  48.668817  6.154758
1458305422	eduroam	45  48.668817  6.154758
1458305422	eduroam	92  48.668817  6.154758
1458305422	eduroam	44  48.668817  6.154758
1458305422	eduroam	44  48.668817  6.154758
1458305422	eduroam	74  48.668817  6.154758
1458305422	eduroam	100  48.668817  6.154758
1458305422	eduroam	42  48.668817  6.154758
1458305422	eduroam	44  48.668817  6.154758
1458305422	eduroam	43  48.668817  6.154758
1458305422	eduroam	92  48.668817  6.154758
1458305422	eduroam	43  48.668817  6.154758
1458305422	eduroam	46  48.668817  6.154758
1458305424	eduroam	7  48.668817  6.154758
1458305424	eduroam	44  48.668817  6.154758
1458305424	eduroam	92  48.668817  6.154758
1458305424	eduroam	44  48.668817  6.154758
1458305424	eduroam	48  48.668817  6.154758
1458305424	eduroam	73  48.668817  6.154758
1458305424	eduroam	98  48.668817  6.154758
1458305424	eduroam	42  48.668817  6.154758
1458305424	eduroam	45  48.668817  6.154758
1458305424	eduroam	43  48.668817  6.154758
1458305424	eduroam	94  48.668817  6.154758
1458305424	eduroam	46  48.668817  6.154758
1458305424	eduroam	48  48.668817  6.154758
1458305424	eduroam	7  48.668817  6.154758
1458305427	eduroam	7  48.668817  6.154758
1458305427	eduroam	44  48.668817  6.154758
1458305427	eduroam	92  48.668817  6.154758
1458305427	eduroam	44  48.668817  6.154758
1458305427	eduroam	46  48.668817  6.154758
1458305427	eduroam	68  48.668817  6.154758
1458305427	eduroam	100  48.668817  6.154758
1458305427	eduroam	42  48.668817  6.154758
1458305427	eduroam	43  48.668817  6.154758
1458305427	eduroam	43  48.668817  6.154758
1458305427	eduroam	90  48.668817  6.154758
1458305427	eduroam	48  48.668817  6.154758
1458305427	eduroam	46  48.668817  6.154758
1458305427	eduroam	7  48.668817  6.154758
1458305427	eduroam	56  48.668817  6.154758
1458305430	eduroam	44  48.668817  6.154758
1458305430	eduroam	92  48.668817  6.154758
1458305430	eduroam	44  48.668817  6.154758
1458305430	eduroam	48  48.668817  6.154758
1458305430	eduroam	70  48.668817  6.154758
1458305430	eduroam	96  48.668817  6.154758
1458305430	eduroam	44  48.668817  6.154758
1458305430	eduroam	44  48.668817  6.154758
1458305430	eduroam	44  48.668817  6.154758
1458305430	eduroam	90  48.668817  6.154758
1458305430	eduroam	46  48.668817  6.154758
1458305430	eduroam	47  48.668817  6.154758
1458305430	eduroam	42  48.668817  6.154758
1458305430	eduroam	46  48.668817  6.154758
1458305430	eduroam	42  48.668817  6.154758
1458305432	eduroam	44  48.668817  6.154758
1458305432	eduroam	92  48.668817  6.154758
1458305432	eduroam	44  48.668817  6.154758
1458305432	eduroam	46  48.668817  6.154758
1458305432	eduroam	70  48.668817  6.154758
1458305432	eduroam	96  48.668817  6.154758
1458305432	eduroam	44  48.668817  6.154758
1458305432	eduroam	46  48.668817  6.154758
1458305432	eduroam	44  48.668817  6.154758
1458305432	eduroam	92  48.668817  6.154758
1458305432	eduroam	46  48.668817  6.154758
1458305432	eduroam	55  48.668817  6.154758
1458305432	eduroam	28  48.668817  6.154758
1458305432	eduroam	46  48.668817  6.154758
1458305432	eduroam	42  48.668817  6.154758
1458305434	eduroam	44  48.668817  6.154758
1458305434	eduroam	92  48.668817  6.154758
1458305434	eduroam	44  48.668817  6.154758
1458305434	eduroam	48  48.668817  6.154758
1458305434	eduroam	71  48.668817  6.154758
1458305434	eduroam	96  48.668817  6.154758
1458305434	eduroam	44  48.668817  6.154758
1458305434	eduroam	45  48.668817  6.154758
1458305434	eduroam	44  48.668817  6.154758
1458305434	eduroam	90  48.668817  6.154758
1458305434	eduroam	46  48.668817  6.154758
1458305434	eduroam	48  48.668817  6.154758
1458305434	eduroam	28  48.668817  6.154758
1458305434	eduroam	46  48.668817  6.154758
1458305434	eduroam	42  48.668817  6.154758
1458305437	eduroam	44  48.668817  6.154758
1458305437	eduroam	92  48.668817  6.154758
1458305437	eduroam	44  48.668817  6.154758
1458305437	eduroam	46  48.668817  6.154758
1458305437	eduroam	73  48.668817  6.154758
1458305437	eduroam	98  48.668817  6.154758
1458305437	eduroam	43  48.668817  6.154758
1458305437	eduroam	45  48.668817  6.154758
1458305437	eduroam	44  48.668817  6.154758
1458305437	eduroam	90  48.668817  6.154758
1458305437	eduroam	46  48.668817  6.154758
1458305437	eduroam	44  48.668817  6.154758
1458305437	eduroam	28  48.668817  6.154758
1458305437	eduroam	46  48.668817  6.154758
1458305437	eduroam	42  48.668817  6.154758
1458305440	eduroam	92  48.668817  6.154758
1458305440	eduroam	44  48.668817  6.154758
1458305440	eduroam	47  48.668817  6.154758
1458305440	eduroam	73  48.668817  6.154758
1458305440	eduroam	96  48.668817  6.154758
1458305440	eduroam	43  48.668817  6.154758
1458305440	eduroam	43  48.668817  6.154758
1458305440	eduroam	46  48.668817  6.154758
1458305440	eduroam	43  48.668817  6.154758
1458305440	eduroam	92  48.668817  6.154758
1458305440	eduroam	45  48.668817  6.154758
1458305440	eduroam	46  48.668817  6.154758
1458305440	eduroam	42  48.668817  6.154758
1458305440	eduroam	23  48.668817  6.154758
1458305440	eduroam	45  48.668817  6.154758
1458305440	eduroam	28  48.668817  6.154758
1458305442	eduroam	92  48.668817  6.154758
1458305442	eduroam	44  48.668817  6.154758
1458305442	eduroam	47  48.668817  6.154758
1458305442	eduroam	73  48.668817  6.154758
1458305442	eduroam	96  48.668817  6.154758
1458305442	eduroam	43  48.668817  6.154758
1458305442	eduroam	43  48.668817  6.154758
1458305442	eduroam	46  48.668817  6.154758
1458305442	eduroam	44  48.668817  6.154758
1458305442	eduroam	96  48.668817  6.154758
1458305442	eduroam	44  48.668817  6.154758
1458305442	eduroam	48  48.668817  6.154758
1458305442	eduroam	23  48.668817  6.154758
1458305442	eduroam	28  48.668817  6.154758
1458305442	eduroam	45  48.668817  6.154758
1458305442	eduroam	28  48.668817  6.154758
1458305444	eduroam	92  48.668817  6.154758
1458305444	eduroam	45  48.668817  6.154758
1458305444	eduroam	46  48.668817  6.154758
1458305444	eduroam	72  48.668817  6.154758
1458305444	eduroam	96  48.668817  6.154758
1458305444	eduroam	43  48.668817  6.154758
1458305444	eduroam	48  48.668817  6.154758
1458305444	eduroam	44  48.668817  6.154758
1458305444	eduroam	92  48.668817  6.154758
1458305444	eduroam	46  48.668817  6.154758
1458305444	eduroam	55  48.668817  6.154758
1458305444	eduroam	23  48.668817  6.154758
1458305444	eduroam	28  48.668817  6.154758
1458305444	eduroam	44  48.668817  6.154758
1458305444	eduroam	28  48.668817  6.154758
1458305445	eduroam	92  48.668817  6.154758
1458305445	eduroam	45  48.668817  6.154758
1458305445	eduroam	46  48.668817  6.154758
1458305445	eduroam	74  48.668817  6.154758
1458305445	eduroam	98  48.668817  6.154758
1458305445	eduroam	43  48.668817  6.154758
1458305445	eduroam	46  48.668817  6.154758
1458305445	eduroam	44  48.668817  6.154758
1458305445	eduroam	90  48.668817  6.154758
1458305445	eduroam	46  48.668817  6.154758
1458305445	eduroam	56  48.668817  6.154758
1458305445	eduroam	23  48.668817  6.154758
1458305445	eduroam	28  48.668817  6.154758
1458305445	eduroam	44  48.668817  6.154758
1458305445	eduroam	28  48.668817  6.154758
1458305447	eduroam	92  48.668817  6.154758
1458305447	eduroam	45  48.668817  6.154758
1458305447	eduroam	45  48.668817  6.154758
1458305447	eduroam	72  48.668817  6.154758
1458305447	eduroam	100  48.668817  6.154758
1458305447	eduroam	43  48.668817  6.154758
1458305447	eduroam	46  48.668817  6.154758
1458305447	eduroam	44  48.668817  6.154758
1458305447	eduroam	88  48.668817  6.154758
1458305447	eduroam	46  48.668817  6.154758
1458305447	eduroam	48  48.668817  6.154758
1458305447	eduroam	45  48.668817  6.154758
1458305447	eduroam	28  48.668817  6.154758
1458305447	eduroam	44  48.668817  6.154758
1458305447	eduroam	28  48.668817  6.154758
1458305449	eduroam	92  48.668817  6.154758
1458305449	eduroam	44  48.668817  6.154758
1458305449	eduroam	47  48.668817  6.154758
1458305449	eduroam	73  48.668817  6.154758
1458305449	eduroam	100  48.668817  6.154758
1458305449	eduroam	43  48.668817  6.154758
1458305449	eduroam	46  48.668817  6.154758
1458305449	eduroam	44  48.668817  6.154758
1458305449	eduroam	88  48.668817  6.154758
1458305449	eduroam	46  48.668817  6.154758
1458305449	eduroam	55  48.668817  6.154758
1458305449	eduroam	45  48.668817  6.154758
1458305449	eduroam	47  48.668817  6.154758
1458305449	eduroam	26  48.668817  6.154758
1458305451	eduroam	92  48.668817  6.154758
1458305451	eduroam	45  48.668817  6.154758
1458305451	eduroam	48  48.668817  6.154758
1458305451	eduroam	73  48.668817  6.154758
1458305451	eduroam	98  48.668817  6.154758
1458305451	eduroam	43  48.668817  6.154758
1458305451	eduroam	45  48.668817  6.154758
1458305451	eduroam	43  48.668817  6.154758
1458305451	eduroam	88  48.668817  6.154758
1458305451	eduroam	46  48.668817  6.154758
1458305451	eduroam	55  48.668817  6.154758
1458305451	eduroam	46  48.668817  6.154758
1458305451	eduroam	46  48.668817  6.154758
1458305451	eduroam	26  48.668817  6.154758
1458305452	eduroam	92  48.668817  6.154758
1458305452	eduroam	44  48.668817  6.154758
1458305452	eduroam	48  48.668817  6.154758
